,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid1_cycle5_run1,278850,279066,279282,279498,279714,279930,278844,279060,271074,271290,279276,271506,279492,271722,279708,271938,279924,272154,278814,278838
grid1_cycle1_run2,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,279702,279912,279486,279270,279054,278838,279696
grid1_cycle2_run2,279930,279714,279498,279282,279066,278850,279924,279918,279708,279912,279492,279276,279702,279060,279906,279486,278844,279900,279270,279696
grid1_cycle3_run2,279930,279714,279498,279282,279066,278850,279924,279918,279708,279492,279912,279276,279702,279060,278844,279486,279906,279270,279696,279900
grid1_cycle4_run2,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,279270,279054,278838,279912,279696
grid1_cycle5_run2,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,279270,279054,278838,279912,279696
grid1_cycle1_run3,279930,279714,279498,279282,279066,279924,278850,279918,279912,279708,279492,279906,279702,279276,279900,279486,279060,278844,279696,279270
grid1_cycle2_run3,279930,279714,279498,279282,279924,279066,278850,279918,279912,279708,279906,279492,279900,279894,279702,279276,279486,272154,279060,279696
grid1_cycle3_run3,279930,279714,279924,279498,279918,279282,279912,279066,278850,279906,279900,279708,279492,279702,279894,279276,279486,279696,272154,279060
grid1_cycle4_run3,279930,279714,279498,279282,279066,279924,278850,279918,279912,279708,279492,279906,279702,279276,279900,279486,279060,278844,279696,279270
grid1_cycle5_run3,279930,279714,279498,279282,279066,278850,279924,279918,279708,279492,279276,279060,278844,279912,279702,279486,279270,279054,278838,279906
grid1_cycle1_run4,279930,279714,279498,279282,279066,278850,272154,271938,271722,271506,271290,271074,264378,264162,263946,263730,263514,263298,256602,256386
grid1_cycle2_run4,278850,279066,279282,279498,279714,279930,271074,271290,271506,271722,271938,278844,279060,263298,279276,263514,279492,272154,263730,279708
grid1_cycle3_run4,278850,279066,279282,279498,279714,279930,271074,271290,271506,271722,278844,279060,271938,279276,279492,279708,272154,263298,263514,278814
grid1_cycle4_run4,278850,279066,279282,279498,279714,279930,278844,271074,279060,271290,279276,278814,271506,279030,279492,271722,279246,279708,271938,279462
grid1_cycle5_run4,278850,279066,279282,279498,279714,279930,278844,279060,271074,279276,271290,278814,279030,279492,271506,279246,278838,279708,271722,279054
grid1_cycle1_run5,279930,279714,279498,279282,279066,278850,279924,272154,279918,264378,279708,271938,279912,279492,271722,256602,279276,279702,271506,279060
grid1_cycle2_run5,279930,279714,279498,279282,279066,278850,279924,272154,279708,279492,279918,279276,279060,271938,278844,271722,279702,264378,271506,279486
grid1_cycle3_run5,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,272154,279918,271938,279702,271722,279486,271506,279270
grid1_cycle4_run5,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,272154,279486,279270,279054,278838,271938
grid1_cycle5_run5,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,272154,279270,279054,278838,271938
grid1_cycle1_run6,279930,279714,279498,279282,279066,278850,272154,271938,271722,271506,279924,271290,271074,264378,279708,279492,279276,264162,279060,263946
grid1_cycle2_run6,279930,279714,279498,279282,279066,278850,279924,279918,279708,279492,279276,279060,279912,278844,279702,279486,272154,279270,279054,279906
grid1_cycle3_run6,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,279702,272154,279912,279486,279270,279054,278838
grid1_cycle4_run6,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,279702,279912,279486,279270,272154,279054,278838
grid1_cycle5_run6,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,279702,279912,279486,279270,279054,278838,279696
grid1_cycle1_run7,278850,279066,279282,279498,279714,279930,278844,279060,279276,279492,279708,279924,271074,271290,271506,271722,271938,278838,279054,279270
grid1_cycle2_run7,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,272154,279060,278844,279702,279912,279486,279270,271938,279054
grid1_cycle3_run7,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,272154,279702,279912,279486,279270,279054,278838
grid1_cycle4_run7,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,279270,279054,278838,279912,279696
grid1_cycle5_run7,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,272154,279270,279054,278838,271938
grid1_cycle1_run8,279930,279714,279498,279282,279066,278850,272154,279894,279924,271938,271722,271506,264378,279678,271290,279708,271074,279462,279492,279246
