,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid3_cycle4_run2,272154,271938,271722,271506,271290,271074,264378,264162,263946,263730,263298,263514,279930,279714,278850,279066,279498,279282,272148,271932
grid3_cycle5_run2,263298,263514,271074,271290,263730,271506,263946,271722,264162,271938,272154,264378,278850,279066,279282,279498,279714,279930,263292,263508
grid3_cycle1_run3,278850,279066,279282,279498,279714,279930,271074,271290,271506,271722,278844,271938,279060,279276,263298,263514,279492,263730,271068,263946
grid3_cycle2_run3,279066,278850,279282,279498,279714,279930,279276,279492,279060,279708,278844,264372,272148,279924,264156,264162,263946,263730,279054,263940
grid3_cycle3_run3,264162,263946,263730,264378,263514,263298,271074,271290,271506,271722,271938,279930,279714,272154,279498,256602,278634,262002,279282,262218
grid3_cycle4_run3,264378,272154,278634,264162,263946,279930,279924,263730,271938,278418,263514,271722,264372,263298,270858,271506,279714,278202,279708,279498
grid3_cycle5_run3,279930,279714,279498,264378,279282,279066,278850,264162,272154,263946,263730,263514,271938,263298,263082,271722,271506,271290,271074,279924
grid3_cycle1_run4,279498,271938,279714,279282,271722,279066,278850,271506,272154,271290,271074,272118,264378,279930,264162,271932,271686,271902,272148,271470
grid3_cycle2_run4,272154,271074,271290,279930,271938,271722,271506,264378,279714,264162,263298,263946,263514,263730,279498,277554,278850,279282,279066,277770
grid3_cycle3_run4,272154,279930,264378,271938,264162,279714,271722,256602,263946,279498,271506,263730,279282,271290,279066,263514,271074,278850,263298,277986
grid3_cycle4_run4,272154,272148,264372,264378,271074,271290,278844,279924,271506,278850,279060,271938,271722,279066,279276,271068,279492,271932,279708,271284
grid3_cycle5_run4,271938,271722,271506,271290,278850,271074,272154,279066,279282,264378,279498,264162,263946,279714,263730,263514,263298,279930,271500,271716
grid3_cycle1_run5,279498,279714,279282,279066,278850,279930,272154,271938,271722,271506,271290,271074,264162,263946,263730,279924,263514,264378,270858,263298
grid3_cycle2_run5,279930,279714,279498,279282,279066,278850,279924,271938,271722,272154,271506,279708,264162,279492,279918,279894,263946,271290,279276,279060
grid3_cycle3_run5,279930,279714,279498,279282,279066,278850,271074,271290,271506,271722,271938,263298,263514,272154,263730,263946,278844,279060,279276,279492
grid3_cycle4_run5,272154,279930,271938,271722,272148,279714,279498,271506,279282,279066,271290,278850,271074,264372,271932,264162,264156,263946,271716,263730
grid3_cycle5_run5,279930,272154,264378,279714,272148,279498,271938,279282,271722,279066,264162,279924,271932,278850,271506,263946,271716,271500,263730,271284
grid3_cycle1_run6,279930,279714,279498,279282,271938,272154,271722,271506,271290,279066,278850,271074,264162,263946,279924,263730,272148,263514,263298,264378
grid3_cycle2_run6,271074,271290,263298,271506,263514,271722,263730,271938,263946,264162,279924,271932,272148,279930,271716,278850,270636,255522,279714,279066
grid3_cycle3_run6,272154,271074,271290,271938,271506,271722,263298,278202,278418,277986,277770,263514,277554,263730,263946,264378,264162,272148,279930,278634
grid3_cycle4_run6,272154,271938,271722,272148,271506,271290,264162,271074,263946,264378,263730,271932,264372,263514,279924,271716,263298,270642,271500,270426
